battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1402.0,0.0,1.1,0.0,5.0,0.0,5.0,0.4,193.0,1.0,12.0,200.0,840.0,3662.0,15.0,14.0,17.0,0.0,0.0,0.0,1.0
1164.0,0.0,1.9,0.0,18.0,0.0,14.0,0.4,116.0,2.0,11.0,1674.0,940.0,1508.0,18.0,15.0,10.0,0.0,0.0,0.0,1.0
1433.0,0.0,1.2,0.0,3.0,0.0,16.0,0.5,112.0,7.0,16.0,1038.0,577.0,3066.0,15.0,9.0,13.0,0.0,0.0,0.0,0.0
587.0,0.0,1.6,0.0,7.0,0.0,58.0,0.1,132.0,4.0,10.0,1263.0,1734.0,750.0,8.0,2.0,13.0,0.0,0.0,0.0,1.0
1568.0,0.0,1.8,0.0,0.0,0.0,39.0,0.5,135.0,3.0,11.0,628.0,801.0,3972.0,8.0,16.0,8.0,0.0,0.0,0.0,1.0
545.0,0.0,1.9,0.0,15.0,0.0,40.0,0.8,121.0,5.0,10.0,1704.0,1184.0,2647.0,9.0,12.0,19.0,0.0,0.0,0.0,1.0
1593.0,0.0,1.9,0.0,14.0,0.0,49.0,0.2,110.0,3.0,18.0,1661.0,765.0,343.0,11.0,13.0,13.0,0.0,0.0,0.0,2.0
1216.0,0.0,1.0,0.0,18.0,0.0,9.0,0.4,91.0,6.0,13.0,782.0,1298.0,3810.0,13.0,8.0,3.0,0.0,0.0,0.0,2.0
1396.0,0.0,0.7,0.0,3.0,0.0,41.0,0.7,197.0,2.0,18.0,955.0,1744.0,1045.0,10.0,5.0,10.0,0.0,0.0,0.0,1.0
949.0,0.0,0.7,0.0,12.0,0.0,7.0,0.9,111.0,3.0,15.0,1783.0,1237.0,505.0,9.0,16.0,6.0,0.0,0.0,0.0,1.0
606.0,0.0,1.5,0.0,17.0,0.0,52.0,0.7,137.0,1.0,10.0,1579.0,733.0,3544.0,15.0,2.0,15.0,0.0,0.0,0.0,2.0
600.0,0.0,1.3,0.0,9.0,0.0,40.0,0.7,173.0,6.0,10.0,741.0,1632.0,2795.0,17.0,15.0,3.0,0.0,0.0,0.0,2.0
977.0,0.0,1.5,0.0,18.0,0.0,18.0,0.5,177.0,2.0,13.0,651.0,948.0,3979.0,15.0,10.0,17.0,0.0,0.0,0.0,0.0
961.0,0.0,0.5,0.0,0.0,0.0,24.0,0.6,157.0,7.0,16.0,1897.0,1559.0,920.0,17.0,4.0,3.0,0.0,0.0,0.0,0.0
700.0,0.0,1.9,0.0,7.0,0.0,36.0,0.5,152.0,5.0,17.0,90.0,705.0,3274.0,15.0,3.0,7.0,0.0,0.0,0.0,1.0
1659.0,0.0,2.0,0.0,5.0,0.0,37.0,0.3,147.0,5.0,10.0,602.0,966.0,780.0,16.0,16.0,7.0,0.0,0.0,0.0,1.0
1183.0,0.0,0.9,0.0,8.0,0.0,24.0,0.1,103.0,2.0,19.0,759.0,1203.0,3524.0,16.0,15.0,8.0,0.0,0.0,0.0,2.0
1059.0,0.0,0.8,0.0,14.0,0.0,58.0,0.4,153.0,4.0,16.0,467.0,932.0,1864.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0
1088.0,0.0,1.6,0.0,3.0,0.0,23.0,0.6,82.0,7.0,19.0,312.0,583.0,2510.0,5.0,10.0,15.0,0.0,0.0,0.0,0.0
586.0,0.0,1.3,0.0,13.0,0.0,17.0,0.5,117.0,6.0,13.0,826.0,558.0,419.0,14.0,14.0,10.0,0.0,0.0,0.0,1.0
1290.0,0.0,0.7,0.0,9.0,0.0,58.0,0.4,109.0,4.0,10.0,1098.0,1621.0,1712.0,15.0,1.0,11.0,0.0,0.0,0.0,2.0
1677.0,0.0,1.7,0.0,17.0,0.0,41.0,0.8,165.0,7.0,17.0,720.0,1992.0,512.0,8.0,16.0,18.0,0.0,0.0,0.0,0.0
1700.0,0.0,0.8,0.0,16.0,0.0,21.0,0.9,108.0,4.0,12.0,912.0,1160.0,2089.0,14.0,8.0,8.0,0.0,0.0,0.0,1.0
951.0,0.0,2.0,0.0,12.0,0.0,51.0,0.4,175.0,5.0,19.0,27.0,1327.0,1316.0,12.0,15.0,5.0,0.0,0.0,0.0,0.0
744.0,0.0,1.5,0.0,9.0,0.0,40.0,1.0,182.0,7.0,12.0,731.0,1994.0,866.0,5.0,13.0,16.0,0.0,0.0,0.0,1.0
1797.0,0.0,1.8,0.0,14.0,0.0,28.0,0.7,160.0,3.0,14.0,436.0,1349.0,3354.0,5.0,13.0,8.0,0.0,0.0,0.0,1.0
1400.0,0.0,0.7,0.0,12.0,0.0,51.0,0.2,116.0,7.0,17.0,1306.0,525.0,1149.0,10.0,6.0,10.0,0.0,0.0,0.0,1.0
706.0,0.0,1.0,0.0,1.0,0.0,33.0,0.3,121.0,1.0,18.0,1477.0,942.0,692.0,9.0,9.0,14.0,0.0,0.0,0.0,2.0
883.0,0.0,1.8,0.0,11.0,0.0,13.0,0.2,112.0,4.0,14.0,768.0,1719.0,1892.0,18.0,14.0,6.0,0.0,0.0,0.0,0.0
1208.0,0.0,1.2,0.0,4.0,0.0,13.0,0.6,151.0,6.0,13.0,1393.0,1909.0,2980.0,11.0,6.0,16.0,0.0,0.0,0.0,2.0
1421.0,0.0,1.3,0.0,1.0,0.0,53.0,0.8,190.0,4.0,19.0,1080.0,1141.0,1958.0,6.0,6.0,12.0,0.0,0.0,0.0,1.0
1298.0,0.0,1.5,0.0,9.0,0.0,35.0,0.3,184.0,6.0,10.0,1435.0,1466.0,3075.0,14.0,7.0,16.0,0.0,0.0,0.0,2.0
786.0,0.0,1.1,0.0,10.0,0.0,16.0,0.3,139.0,4.0,12.0,889.0,1083.0,3514.0,14.0,2.0,12.0,0.0,0.0,0.0,1.0
1846.0,0.0,1.9,0.0,13.0,0.0,25.0,0.7,86.0,4.0,18.0,1605.0,953.0,2523.0,16.0,14.0,16.0,0.0,0.0,0.0,1.0
1928.0,0.0,1.5,0.0,14.0,0.0,11.0,0.6,127.0,6.0,13.0,250.0,1286.0,2130.0,8.0,16.0,8.0,0.0,0.0,0.0,1.0
1404.0,0.0,0.5,0.0,10.0,0.0,48.0,0.9,82.0,1.0,10.0,1563.0,1017.0,1209.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0
749.0,0.0,1.9,0.0,0.0,0.0,17.0,0.8,112.0,5.0,12.0,40.0,864.0,3417.0,15.0,7.0,6.0,0.0,0.0,0.0,1.0
573.0,0.0,1.9,0.0,0.0,0.0,17.0,0.4,150.0,4.0,10.0,526.0,1405.0,2995.0,14.0,5.0,11.0,0.0,0.0,0.0,0.0
1961.0,0.0,0.6,0.0,10.0,0.0,51.0,0.1,128.0,3.0,17.0,518.0,1001.0,2473.0,18.0,10.0,9.0,0.0,0.0,0.0,1.0
601.0,0.0,1.6,0.0,14.0,0.0,54.0,0.5,181.0,4.0,13.0,1358.0,1838.0,3695.0,12.0,15.0,18.0,0.0,0.0,0.0,2.0
1898.0,0.0,1.1,0.0,11.0,0.0,61.0,0.8,179.0,6.0,10.0,555.0,1345.0,2127.0,5.0,6.0,16.0,0.0,0.0,0.0,0.0
1779.0,0.0,0.6,0.0,6.0,0.0,10.0,0.4,100.0,4.0,12.0,1070.0,1539.0,2882.0,7.0,15.0,2.0,0.0,0.0,0.0,1.0
626.0,0.0,1.2,0.0,9.0,0.0,33.0,1.0,161.0,7.0,10.0,1659.0,789.0,908.0,10.0,12.0,11.0,0.0,0.0,0.0,1.0
1381.0,0.0,1.7,0.0,5.0,0.0,26.0,0.5,189.0,2.0,11.0,1414.0,890.0,311.0,16.0,12.0,14.0,0.0,0.0,0.0,1.0
1141.0,0.0,1.0,0.0,10.0,0.0,44.0,0.2,83.0,1.0,18.0,1808.0,1488.0,2303.0,8.0,6.0,17.0,0.0,0.0,0.0,2.0
1526.0,0.0,1.2,0.0,10.0,0.0,19.0,0.6,196.0,6.0,16.0,318.0,1512.0,695.0,6.0,4.0,4.0,0.0,0.0,0.0,2.0
677.0,0.0,0.7,0.0,13.0,0.0,50.0,0.3,107.0,7.0,10.0,30.0,1137.0,615.0,16.0,0.0,2.0,0.0,0.0,0.0,2.0
1701.0,0.0,0.7,0.0,15.0,0.0,23.0,0.4,81.0,3.0,14.0,20.0,1735.0,3015.0,11.0,10.0,19.0,0.0,0.0,0.0,1.0
685.0,0.0,0.9,0.0,13.0,0.0,52.0,0.7,196.0,5.0,10.0,1198.0,1583.0,2396.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0
1220.0,0.0,1.2,0.0,14.0,0.0,52.0,0.9,165.0,7.0,15.0,79.0,1209.0,1748.0,14.0,1.0,2.0,0.0,0.0,0.0,1.0
629.0,0.0,0.5,0.0,9.0,0.0,52.0,0.2,102.0,1.0,14.0,536.0,1958.0,3463.0,9.0,1.0,9.0,0.0,0.0,0.0,1.0
1725.0,0.0,0.7,0.0,16.0,0.0,50.0,0.6,115.0,5.0,12.0,52.0,599.0,1278.0,9.0,17.0,15.0,0.0,0.0,0.0,1.0
1067.0,0.0,1.6,0.0,1.0,0.0,9.0,1.0,81.0,7.0,13.0,1127.0,667.0,1741.0,18.0,12.0,3.0,0.0,0.0,0.0,2.0
1234.0,0.0,2.0,0.0,3.0,0.0,48.0,0.8,189.0,2.0,12.0,1229.0,757.0,1072.0,13.0,14.0,15.0,0.0,0.0,0.0,0.0
1954.0,0.0,0.8,0.0,17.0,0.0,8.0,0.7,139.0,5.0,17.0,1399.0,1609.0,3857.0,8.0,1.0,13.0,0.0,0.0,0.0,2.0
1248.0,0.0,1.4,0.0,3.0,0.0,27.0,1.0,154.0,4.0,18.0,1033.0,913.0,1449.0,15.0,7.0,6.0,0.0,0.0,0.0,0.0
761.0,0.0,1.1,0.0,12.0,0.0,53.0,0.8,126.0,3.0,10.0,174.0,840.0,2661.0,15.0,16.0,16.0,0.0,0.0,0.0,1.0
1088.0,0.0,0.8,0.0,8.0,0.0,59.0,0.5,82.0,5.0,10.0,1598.0,950.0,3339.0,18.0,16.0,18.0,0.0,0.0,0.0,1.0
989.0,0.0,1.0,0.0,14.0,0.0,58.0,0.2,172.0,6.0,19.0,1907.0,1350.0,1603.0,11.0,1.0,15.0,0.0,0.0,0.0,1.0
1383.0,0.0,0.7,0.0,15.0,0.0,41.0,0.4,166.0,4.0,17.0,1846.0,1369.0,1382.0,12.0,6.0,16.0,0.0,0.0,0.0,2.0
1953.0,0.0,1.8,0.0,17.0,0.0,35.0,0.8,108.0,1.0,18.0,1266.0,837.0,710.0,12.0,12.0,2.0,0.0,0.0,0.0,2.0
1031.0,0.0,1.4,0.0,14.0,0.0,38.0,0.1,117.0,1.0,17.0,440.0,1596.0,1903.0,16.0,0.0,13.0,0.0,0.0,0.0,2.0
781.0,0.0,1.1,0.0,2.0,0.0,49.0,0.2,110.0,3.0,17.0,208.0,1140.0,3634.0,12.0,2.0,17.0,0.0,0.0,0.0,2.0
1001.0,0.0,1.5,0.0,11.0,0.0,20.0,0.8,151.0,7.0,14.0,1611.0,1642.0,2537.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0
1709.0,0.0,0.7,0.0,9.0,0.0,42.0,0.4,81.0,6.0,13.0,1741.0,571.0,2592.0,10.0,3.0,7.0,0.0,0.0,0.0,1.0
1848.0,0.0,1.7,0.0,11.0,0.0,19.0,0.7,98.0,2.0,14.0,1182.0,1558.0,916.0,10.0,8.0,17.0,0.0,0.0,0.0,0.0
1558.0,0.0,1.5,0.0,14.0,0.0,20.0,0.1,134.0,6.0,18.0,1458.0,958.0,1355.0,11.0,12.0,14.0,0.0,0.0,0.0,1.0
869.0,0.0,0.5,0.0,0.0,0.0,35.0,0.3,85.0,1.0,17.0,1055.0,963.0,2181.0,9.0,0.0,16.0,0.0,0.0,0.0,1.0
1569.0,0.0,1.4,0.0,6.0,0.0,35.0,0.6,111.0,2.0,11.0,1697.0,840.0,1236.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0
1196.0,0.0,1.8,0.0,7.0,0.0,25.0,0.5,187.0,2.0,18.0,941.0,1861.0,2248.0,8.0,15.0,8.0,0.0,0.0,0.0,1.0
1408.0,0.0,1.5,0.0,15.0,0.0,28.0,1.0,124.0,4.0,11.0,1659.0,1938.0,300.0,13.0,2.0,16.0,0.0,0.0,0.0,1.0
1615.0,0.0,1.0,0.0,12.0,0.0,28.0,1.0,111.0,7.0,17.0,767.0,1260.0,288.0,12.0,3.0,18.0,0.0,0.0,0.0,1.0
1746.0,0.0,1.6,0.0,0.0,0.0,45.0,0.4,143.0,2.0,13.0,1871.0,817.0,3941.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0
1900.0,0.0,1.4,0.0,13.0,0.0,62.0,0.6,189.0,5.0,10.0,1675.0,1632.0,256.0,15.0,12.0,13.0,0.0,0.0,0.0,2.0
1271.0,0.0,1.2,0.0,18.0,0.0,40.0,0.4,119.0,5.0,10.0,1240.0,971.0,2426.0,18.0,9.0,11.0,0.0,0.0,0.0,1.0
1502.0,0.0,1.9,0.0,4.0,0.0,3.0,0.7,96.0,7.0,14.0,1148.0,1720.0,3931.0,17.0,8.0,7.0,0.0,0.0,0.0,0.0
1035.0,0.0,1.0,0.0,16.0,0.0,38.0,0.6,155.0,4.0,16.0,644.0,582.0,1884.0,10.0,6.0,19.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.8,0.0,15.0,0.0,23.0,0.3,102.0,4.0,10.0,1491.0,829.0,864.0,11.0,5.0,3.0,0.0,0.0,0.0,2.0
775.0,0.0,1.6,0.0,1.0,0.0,32.0,1.0,158.0,5.0,13.0,454.0,786.0,1253.0,18.0,14.0,19.0,0.0,0.0,0.0,0.0
641.0,0.0,1.5,0.0,10.0,0.0,9.0,0.9,107.0,3.0,11.0,1433.0,1033.0,937.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0
1513.0,0.0,2.0,0.0,4.0,0.0,17.0,0.4,87.0,5.0,11.0,1385.0,896.0,3124.0,14.0,6.0,12.0,0.0,0.0,0.0,1.0
1085.0,0.0,0.6,0.0,2.0,0.0,10.0,1.0,150.0,5.0,12.0,824.0,755.0,1604.0,17.0,12.0,12.0,0.0,0.0,0.0,2.0
810.0,0.0,1.1,0.0,16.0,0.0,13.0,0.6,151.0,2.0,19.0,1368.0,718.0,821.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0
1746.0,0.0,1.7,0.0,18.0,0.0,50.0,0.4,86.0,2.0,12.0,1620.0,998.0,621.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0
786.0,0.0,1.4,0.0,1.0,0.0,40.0,0.1,179.0,6.0,19.0,1292.0,724.0,758.0,8.0,0.0,13.0,0.0,0.0,0.0,2.0
1174.0,0.0,1.8,0.0,15.0,0.0,42.0,0.5,96.0,3.0,14.0,1619.0,968.0,3327.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0
514.0,0.0,0.7,0.0,12.0,0.0,44.0,0.5,108.0,2.0,18.0,335.0,502.0,2820.0,15.0,6.0,6.0,0.0,0.0,0.0,0.0
1890.0,0.0,0.9,0.0,2.0,0.0,22.0,0.3,80.0,5.0,19.0,1665.0,1030.0,3544.0,10.0,10.0,14.0,0.0,0.0,0.0,1.0
717.0,0.0,1.1,0.0,2.0,0.0,30.0,0.1,149.0,3.0,11.0,1762.0,1649.0,3180.0,11.0,7.0,5.0,0.0,0.0,0.0,2.0
1609.0,0.0,0.8,0.0,3.0,0.0,11.0,0.5,187.0,7.0,10.0,989.0,599.0,3306.0,13.0,17.0,19.0,0.0,0.0,0.0,2.0
1023.0,0.0,1.3,0.0,10.0,0.0,34.0,0.2,123.0,5.0,15.0,21.0,1968.0,1381.0,15.0,13.0,18.0,0.0,0.0,0.0,0.0
1379.0,0.0,1.3,0.0,0.0,0.0,60.0,0.4,169.0,3.0,10.0,1866.0,1065.0,2576.0,8.0,1.0,16.0,0.0,0.0,0.0,2.0
1036.0,0.0,1.9,0.0,3.0,0.0,46.0,0.1,148.0,3.0,12.0,1504.0,560.0,271.0,11.0,1.0,14.0,0.0,0.0,0.0,1.0
1374.0,0.0,1.8,0.0,11.0,0.0,32.0,1.0,182.0,3.0,19.0,796.0,1288.0,863.0,18.0,14.0,11.0,0.0,0.0,0.0,2.0
1895.0,0.0,1.3,0.0,8.0,0.0,61.0,1.0,199.0,3.0,10.0,15.0,1856.0,3866.0,15.0,17.0,12.0,0.0,0.0,0.0,0.0
1203.0,0.0,0.8,0.0,15.0,0.0,55.0,0.8,103.0,6.0,18.0,744.0,1033.0,430.0,11.0,15.0,6.0,0.0,0.0,0.0,2.0
515.0,0.0,0.8,0.0,9.0,0.0,33.0,0.6,181.0,6.0,14.0,1909.0,1946.0,3855.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0
1801.0,0.0,1.7,0.0,6.0,0.0,60.0,1.0,82.0,2.0,19.0,1496.0,1708.0,1118.0,8.0,17.0,10.0,0.0,0.0,0.0,1.0
663.0,0.0,0.6,0.0,4.0,0.0,30.0,0.8,148.0,4.0,11.0,363.0,1750.0,1098.0,12.0,6.0,18.0,0.0,0.0,0.0,0.0
1450.0,0.0,0.8,0.0,3.0,0.0,21.0,0.3,80.0,1.0,15.0,1360.0,910.0,2611.0,12.0,10.0,11.0,0.0,0.0,0.0,1.0
1644.0,0.0,1.6,0.0,12.0,0.0,36.0,0.5,87.0,3.0,19.0,1909.0,949.0,3493.0,17.0,13.0,15.0,0.0,0.0,0.0,0.0
784.0,0.0,0.5,0.0,4.0,0.0,44.0,0.8,161.0,6.0,11.0,1767.0,520.0,1931.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0
1434.0,0.0,0.6,0.0,14.0,0.0,25.0,1.0,118.0,1.0,17.0,743.0,1066.0,2201.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0
1859.0,0.0,1.5,0.0,14.0,0.0,20.0,0.5,166.0,7.0,12.0,1329.0,1253.0,846.0,18.0,14.0,6.0,0.0,0.0,0.0,1.0
1031.0,0.0,1.0,0.0,11.0,0.0,59.0,0.1,198.0,1.0,17.0,1839.0,1313.0,1680.0,13.0,12.0,2.0,0.0,0.0,0.0,1.0
865.0,0.0,0.6,0.0,4.0,0.0,16.0,0.3,107.0,1.0,19.0,568.0,1521.0,2666.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0
866.0,0.0,1.9,0.0,9.0,0.0,9.0,1.0,122.0,4.0,18.0,26.0,1355.0,3953.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0
816.0,0.0,0.9,0.0,14.0,0.0,25.0,0.5,91.0,4.0,16.0,1713.0,733.0,465.0,15.0,8.0,17.0,0.0,0.0,0.0,2.0
984.0,0.0,0.7,0.0,8.0,0.0,56.0,0.9,150.0,7.0,12.0,964.0,905.0,2397.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0
1751.0,0.0,1.5,0.0,18.0,0.0,30.0,0.6,147.0,1.0,17.0,930.0,1589.0,1613.0,9.0,9.0,13.0,0.0,0.0,0.0,2.0
1779.0,0.0,1.9,0.0,14.0,0.0,56.0,0.7,167.0,3.0,15.0,1360.0,1316.0,3626.0,18.0,11.0,15.0,0.0,0.0,0.0,2.0
728.0,0.0,0.7,0.0,14.0,0.0,15.0,0.4,150.0,2.0,18.0,986.0,1877.0,616.0,8.0,10.0,4.0,0.0,0.0,0.0,2.0
1760.0,0.0,1.4,0.0,4.0,0.0,10.0,0.2,181.0,6.0,12.0,1281.0,1561.0,947.0,14.0,8.0,4.0,0.0,0.0,0.0,2.0
1977.0,0.0,1.6,0.0,5.0,0.0,50.0,0.5,157.0,3.0,11.0,193.0,1865.0,1103.0,14.0,6.0,10.0,0.0,0.0,0.0,0.0
1829.0,0.0,1.8,0.0,18.0,0.0,6.0,0.8,131.0,7.0,11.0,1303.0,1718.0,883.0,14.0,4.0,5.0,0.0,0.0,0.0,1.0
1822.0,0.0,1.8,0.0,7.0,0.0,35.0,0.4,109.0,6.0,16.0,1647.0,1408.0,830.0,12.0,11.0,4.0,0.0,0.0,0.0,1.0
1313.0,0.0,0.6,0.0,8.0,0.0,58.0,0.3,85.0,5.0,15.0,327.0,649.0,2423.0,14.0,0.0,17.0,0.0,0.0,0.0,2.0
1851.0,0.0,1.4,0.0,8.0,0.0,34.0,0.6,167.0,7.0,13.0,1463.0,1422.0,482.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0
1794.0,0.0,1.9,0.0,5.0,0.0,60.0,0.3,132.0,5.0,16.0,981.0,1509.0,2080.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0
786.0,0.0,0.9,0.0,1.0,0.0,19.0,0.4,95.0,6.0,18.0,437.0,622.0,2647.0,8.0,17.0,18.0,0.0,0.0,0.0,0.0
1291.0,0.0,1.1,0.0,14.0,0.0,35.0,0.6,195.0,1.0,14.0,1873.0,1598.0,1224.0,11.0,9.0,16.0,0.0,0.0,0.0,2.0
1776.0,0.0,1.4,0.0,2.0,0.0,63.0,0.9,199.0,4.0,10.0,699.0,1642.0,3257.0,10.0,10.0,6.0,0.0,0.0,0.0,2.0
1786.0,0.0,1.8,0.0,17.0,0.0,46.0,0.7,185.0,6.0,19.0,301.0,842.0,3402.0,6.0,1.0,13.0,0.0,0.0,0.0,2.0
1070.0,0.0,0.6,0.0,12.0,0.0,4.0,0.6,119.0,6.0,11.0,873.0,680.0,1578.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0
967.0,0.0,1.0,0.0,11.0,0.0,52.0,0.8,88.0,1.0,15.0,1150.0,1333.0,2469.0,6.0,10.0,2.0,0.0,0.0,0.0,2.0
623.0,0.0,1.3,0.0,3.0,0.0,19.0,0.8,185.0,6.0,19.0,1845.0,1529.0,1759.0,5.0,4.0,19.0,0.0,0.0,0.0,1.0
1387.0,0.0,1.5,0.0,16.0,0.0,44.0,0.8,128.0,3.0,15.0,40.0,1731.0,3463.0,15.0,17.0,12.0,0.0,0.0,0.0,1.0
1255.0,0.0,0.9,0.0,9.0,0.0,7.0,0.1,179.0,6.0,13.0,75.0,920.0,3408.0,11.0,12.0,9.0,0.0,0.0,0.0,0.0
1387.0,0.0,1.5,0.0,5.0,0.0,16.0,0.7,160.0,5.0,10.0,19.0,1660.0,1570.0,12.0,5.0,6.0,0.0,0.0,0.0,0.0
1405.0,0.0,1.4,0.0,18.0,0.0,15.0,0.4,87.0,3.0,18.0,1302.0,957.0,2980.0,17.0,10.0,7.0,0.0,0.0,0.0,2.0
800.0,0.0,1.5,0.0,4.0,0.0,10.0,0.1,140.0,7.0,11.0,297.0,1597.0,1396.0,15.0,17.0,13.0,0.0,0.0,0.0,2.0
1818.0,0.0,1.4,0.0,8.0,0.0,37.0,0.3,89.0,1.0,10.0,1598.0,1937.0,1308.0,8.0,7.0,7.0,0.0,0.0,0.0,2.0
1962.0,0.0,1.7,0.0,15.0,0.0,11.0,0.4,134.0,7.0,16.0,1326.0,995.0,1638.0,5.0,9.0,10.0,0.0,0.0,0.0,2.0
1432.0,0.0,1.8,0.0,15.0,0.0,26.0,0.6,192.0,6.0,13.0,957.0,1656.0,2094.0,15.0,4.0,10.0,0.0,0.0,0.0,0.0
791.0,0.0,1.7,0.0,4.0,0.0,54.0,0.8,96.0,4.0,16.0,296.0,1277.0,1687.0,5.0,11.0,12.0,0.0,0.0,0.0,2.0
1868.0,0.0,1.1,0.0,18.0,0.0,19.0,0.2,186.0,7.0,11.0,921.0,1591.0,2295.0,12.0,17.0,14.0,0.0,0.0,0.0,1.0
844.0,0.0,1.3,0.0,10.0,0.0,56.0,0.8,177.0,2.0,11.0,718.0,1565.0,466.0,8.0,14.0,17.0,0.0,0.0,0.0,0.0
1068.0,0.0,1.8,0.0,2.0,0.0,19.0,0.8,180.0,1.0,12.0,1614.0,660.0,3768.0,12.0,15.0,6.0,0.0,0.0,0.0,1.0
710.0,0.0,1.3,0.0,14.0,0.0,14.0,0.4,115.0,1.0,13.0,473.0,1579.0,2775.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0
711.0,0.0,0.8,0.0,17.0,0.0,27.0,0.5,105.0,3.0,16.0,1016.0,1171.0,1392.0,16.0,5.0,19.0,0.0,0.0,0.0,2.0
1853.0,0.0,0.9,0.0,6.0,0.0,31.0,0.2,179.0,3.0,10.0,1070.0,1833.0,1274.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0
1169.0,0.0,1.2,0.0,9.0,0.0,41.0,1.0,99.0,1.0,12.0,80.0,1384.0,1518.0,5.0,7.0,14.0,0.0,0.0,0.0,2.0
1735.0,0.0,1.9,0.0,18.0,0.0,25.0,0.4,197.0,5.0,17.0,948.0,667.0,2866.0,13.0,15.0,6.0,0.0,0.0,0.0,0.0
1342.0,0.0,0.7,0.0,18.0,0.0,48.0,0.6,139.0,7.0,19.0,1658.0,1311.0,892.0,16.0,2.0,8.0,0.0,0.0,0.0,2.0
667.0,0.0,0.9,0.0,13.0,0.0,4.0,0.3,148.0,4.0,17.0,1093.0,1115.0,2111.0,12.0,17.0,10.0,0.0,0.0,0.0,1.0
876.0,0.0,1.8,0.0,10.0,0.0,10.0,0.6,152.0,2.0,17.0,1360.0,1040.0,1632.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0
656.0,0.0,1.8,0.0,11.0,0.0,45.0,0.3,125.0,6.0,15.0,1836.0,1825.0,1957.0,16.0,12.0,5.0,0.0,0.0,0.0,2.0
1374.0,0.0,0.7,0.0,6.0,0.0,26.0,0.8,135.0,5.0,15.0,318.0,1540.0,3880.0,13.0,4.0,5.0,0.0,0.0,0.0,1.0
1093.0,0.0,0.6,0.0,12.0,0.0,48.0,0.7,83.0,1.0,11.0,448.0,1938.0,562.0,12.0,3.0,18.0,0.0,0.0,0.0,1.0
725.0,0.0,1.2,0.0,18.0,0.0,46.0,0.9,164.0,7.0,11.0,1631.0,1313.0,3924.0,8.0,7.0,12.0,0.0,0.0,0.0,1.0
1422.0,0.0,0.8,0.0,5.0,0.0,18.0,0.2,121.0,6.0,11.0,1005.0,941.0,2177.0,8.0,0.0,19.0,0.0,0.0,0.0,2.0
1435.0,0.0,0.7,0.0,17.0,0.0,5.0,0.7,164.0,4.0,15.0,1364.0,1345.0,3070.0,13.0,12.0,19.0,0.0,0.0,0.0,2.0
1097.0,0.0,1.5,0.0,8.0,0.0,58.0,0.8,139.0,2.0,13.0,960.0,712.0,890.0,13.0,8.0,7.0,0.0,0.0,0.0,2.0
619.0,0.0,1.5,0.0,16.0,0.0,28.0,0.9,197.0,5.0,17.0,894.0,1298.0,1232.0,11.0,3.0,14.0,0.0,0.0,0.0,2.0
1089.0,0.0,0.9,0.0,14.0,0.0,60.0,0.8,157.0,1.0,14.0,889.0,1903.0,740.0,5.0,5.0,17.0,0.0,0.0,0.0,2.0
1205.0,0.0,1.7,0.0,7.0,0.0,33.0,0.2,169.0,2.0,11.0,896.0,1826.0,3491.0,13.0,7.0,13.0,0.0,0.0,0.0,1.0
898.0,0.0,1.3,0.0,12.0,0.0,6.0,0.1,94.0,6.0,18.0,1055.0,1640.0,3545.0,6.0,2.0,15.0,0.0,0.0,0.0,1.0
1037.0,0.0,1.5,0.0,5.0,0.0,20.0,0.7,196.0,6.0,12.0,272.0,1113.0,1609.0,9.0,5.0,12.0,0.0,0.0,0.0,2.0
856.0,0.0,1.0,0.0,3.0,0.0,61.0,0.8,165.0,4.0,17.0,55.0,1009.0,2569.0,7.0,10.0,12.0,0.0,0.0,0.0,2.0
1087.0,0.0,0.8,0.0,10.0,0.0,40.0,0.9,100.0,5.0,18.0,971.0,1114.0,1388.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0
